Indisertus.a.um, por cosa no elegante
Indissimulabilis.e, por cosa de no dissimular.
Indissimu lanter. aduerbium, no dissimulando
Indistinctus.a.um, por cosa no apartada.
Indistincte. aduerbium, por no apartadamente
Indistrictus.a.um, por cosa no tocada
Indiuiduus.a.um, por cosa no partible.
Indo nomen, por poner nombre.a.i.
Indo.is.indidi, por meter adentro
Indocilis.e, por el que no se puede enseñar
Indoctus.a.um, por el no enseñado
Indocte. aduerbium, por no enseñadamente.
Indolentia.ae, por el no dolor
Indolesco.is.indolui, por dolerse.n.v.
Indoles.is, por la señal de virtud en los niños
Indomabilis.e, lo que no se puede domar
Indomitus.a.um, por cosa no domada.
Indormio.is.iui, por dormir mucho.n.v.
Indotatus.a.um, por cosa no dotada.
Induciae.arum, por las treguas
Induco.is.induxi, por induzir.a.i.
Induco.is.induxi, por meter adentro.a.i
Inductio.onis, por el induzimiento
Inducator.oris, por el piloto de naves
Indulco.as.aui, por adulzar.a.i.
Indulgeo.es.indulsi, por regalar.n.ii.
Indulgentia.ae, por el regalo de los hijos.
Indulgenter. aduerbium, por regaladamente.
Indulgitas.atis, por el regalo.pr.
Indulgeo.es, por dar obra a algo.a.iii.
Indulgentia.ae, por la clemencia
Induo.is.indui, por vestir.a.iiii.
Induperator.oris, por el capitan.pr.
Indureo. uel induresco, por endurecerse.n.v.
Induro.as.induraui., por endurecer.a.i.
Induratio.onis, por el endurecimiento
Indus.i, por un rio caudal de india
Indus.a.um, por cosa de india
Industrius.a.um, por cosa industriosa
Industrior, comparatiuum ab industrius.
Industria.ae, por la industria
Indumentum.i, por la vestidura
Indutus.us, por aquello mesmo
Induuiae arum, por aquello mesmo
Inebrio.as.aui, por embriagar.a.i.
Inebriatio.onis, por el embriaguez
Inefficax.cis, por cosa no eficace
Inefficaciter. aduerbium, por no eficacemente
Ineffabilis.e, por lo que no se puede hablar
Inesfabiliter. aduerbium, por sin habla
Inelegans.tis, por cosa no elegante
Ineleganter. aduerbium, por no elegantemente
Ineluctabilis.ae, lo que no se fuerza
Inemptus.a.um, por cosa no comprada
Inenarrabilis.e, por cosa no de contar.
Inenarrabiliter. aduerbium, por sin cuento
Ineo.is.iniui, por comenzar.a.i.
Ineo.is.iniui, por cavalgar hembra.a.i.
Ineptio.is.ineptiui, por bovear.n.v.
Ineptia.ae, por aquella boveria
Ineptitudo.inis, por aquello mesmo.
Ineptus.a.um, por cosa no abile
Inepte. aduerbium, por no abilemente
Inermus.a.um, por cosa desarmada
Inermis.e, por aquello mesmo
Iners.inertis, por cosa haragana y floxa
Inertia.ae, por la haragania y floxura
Inerticula uitis, por la vid esterile.
Ineruditus.a.um, por cosa no enseñada
Ineruditio.onis, por la no enseñanza
Inerudite. aduerbium, por no enseñadamente
Inesco.as.inescaui, por cevar para tomar.a.ii
Inescatio.onis, por aquel cevo-
Inexcitus.a.um, por cosa no movida.
Inexcultus.a.um, por cosa no labrada
Inexcusabilis.e, por casano escusable.
Inexcusabiliter, por no escusablemente
Inexorabilis.e, por cosa que no recibe ruego
Inexorabiliter. aduerbium, por sin ruego.
Inexplicabilis.e, por cosa no desplegable.
Inexplicabiliter. aduerbium, sin desplegadura
Inexpletus.a.um, por cosa no llena
Inexpectatus.a.um, por cosa no esperada
Inexpugnabilis.e, por cosa no combatidera
Inexpiabilis.e, lo que no se puede limpiar
Inexploratus.a.um, por cosa no buscada
Inexputabilis.e, por cosa no estimable
Inextinguibilis.e, por cosa no apagable
Inextinctus.a.um, por cosa no apagada
Inextirpabilis.e, por cosa no desarraigable
Inextricabilis.e, por cosa no desenhetrable
Infabre. aduerbium, por no artificiosamente.
Infabricatus.a.um, por cosa no fabricada
Infacundus.a.um, por cosa no elegante.
Infacundia.ae, por la no elegancia
Infamis.ae, por cosa desenfamada
Infamia.ae, por aquella mala fama
Infamo.as.aui, por desenfamar.a.i.
Infamatio.onis, por aquel desenfamar
Infamaror.oris, por el desenfamador
Infans.tis, por cosa que no habla
Infantia.ae, por aquel no hablar
Infandus.a.um, por cosa no de hablar
Infandum. aduerbium, por aquello mesmo
Infans.antis, por niño o niña
Infantia.ae, por la niñez edad de niño.
Infantulus.i, por pequeño niño
Infantilis.e, por cosa de niño o niña
Infantarius.a.um, por cosa niñera
Infaustus.a.um, por cosa desdichada
Infauste. aduerbium, por desdichadamente
Infector.oris, por el tintorero
Infectio.onis, por la tintura.
Infectus.us, por aquello mesmo
Infectus.a.um, por cosa no hecha
Infercio.is.si, por enbutir y recalcar.a.i.
Inferior, comparatiuum est ab infra
Inferius. aduerbium, por mas abaxo.
Inferiae.arum, por la ofrenda de muertos
Inferi.orum, por el infierno
Infernus.a.um, por cosa de abaxo
Inferus.a.um, por aquello mesmo
Infero.infers, por meter adentro.a.i.
Infestus.a.um, por cosa dañosa de enemigo
Infeste. aduerbium, por con daño assi
Infesto.as.aui, por empecer los enemigos.a.i.
Infestatio.onis, por aquel empecer
Infibulo.as.aui, por echa candadillo.a.i.
Inficias.eo.inficias.is, por negar lo hecho
Inficiator.aris, por aquello mesmo
Inficiator.oris, por el negador assi
Inficiatio.onis, por la negacion assi
Inficio.is.infeci, por teñir de color.a.i.
Infidelis.e, por cosa no fiel
Infidelitas.atis, por la no fialdad
Infidus.a.um, por de quien no se a de fiar
Infigo.is.xi, por hincar en algo.a.i.
Infimus.a.um, por cosa mui baxa
Infimates.um, por los baxos del pueblo.
Infindo.is.infidi, por hender mucho.a.i
Infinitus.a.um, por cosa sin fin.
Infinitas.atis, por aquella infinidad.
Infinitio.onis, por aquello mesmo
Infinitiuus modus, por el modo infinito.
Infirmus.a.um, por cosa no firme
Infirmitas.atis, por aquella no firmeza
Infirmiter. aduerbium, por no firmemente
Infirmo.as, por enflaquecer a otro.a.i.
Infirmatio.onis, por aquel enflaquecer
Infit, defectiuum.est pro incipit
Inflammo.as, por encender.a.i.
Inflammatio.onis, por el encendimiento
Inflammanter. aduerbium, encendidamente
Inflatio.onis, por la hinchazon
Inflatus.us, por aquello mesmo
Inflecto.is.inflexi, por doblegar mucho.a.i.
Inflexus.a.um, por cosa doblegada mucho.
Inflexio.onis, por aquel doblegamiento
Infligo.is.inflixi, por impremir apretando.a.i
Inflo.as.aui, por soplar o hinchar.a.i.
Infodio.is.infodi, por enterrar.a.i.
Infoecundus.a.um, por cosa esterile
Infoecunditas.atis, por la esterilidad
Infoelix.icis, por cosa desdichada
Infoelicitas.atis, por la desdicha
Infoelicito.as.aui, por hazer desdicha.a.i.
Infoeliciter. aduerbium, desdichadamente
Infoelix.icis, por cosa esterile
Infoelicitas.atis, por la esterilidad
Infoeliciter. aduerbium, por esterilemente
Inforo.as.aui, por horadar.a.i.
Informo.as.aui, por informar.a.i.
Informatio.onis, por la informacion
Infortunatus.a.um, por cosa desdichada
Infortunium.ii, por la desdicha
Infortunitas.atis, por aquello mesmo
Infortunate. aduerbium, por desdichadamente
Infra, praepositio. por abaxo
Infractus.a.um, por cosa mucho quebrada.
Infractio.onis, por aquel quebrantamiento
Infragilis.e, por cosa no flaca
Infragilitas.atis, por la no flaqueza
Infragiliter. aduerbium, no flacamente
Infremo.is.mui, por bramar mucho.n.v
Infrenis.e, por cosa desenfrenada
Infreno.as.aui, por enfrenar.a.i.
Infrequens.tis, por cosa no espessa
Infrequenter. aduerbium, no espessamente.
Infrico.as.cui, por refregar.a.i.
Infricatio.onis, por aquel refregamiento.
Infrigero.as.aui, por resfriar.a.i.
Infrigeratio.onis, por el resfriamiento.
Infringo.is, por quebrar mucho.a.i.
Infrio.as.aui, por quebrar desmenuzando.a.i
Infrimitus.a.um, interpretatur.imprudens.
Infructuosus.a.um, por cosa sin fruto
Infucatus.a.um, por cosa no afeitada
Infula.ae, por el velo sagrado
Infundo.is.infudi, por derramar.a.i.
Infundibulum.i, por vaso para trasegar
Infusorium.i, por aquel mesmo vaso
Infusio.onis, por aquel derramar
Infusco.as.aui, por embazar a otro.a.i.
Infuscatio.onis, por el embazamiento
Ingauni, pueblos son de liguria
Ingemino.as.aui, por doblar.a.i.
Ingeminatio.onis, por la dobladura
Ingemisco.is.ingemui, por gemir.n.v.
Ingenium.ii, por la naturaleza
Ingenium.ii, por el ingenio natural
Ingenium.ii, por la condicion natural
Ingeniosus.a.um, por cosa ingeniosa
Ingeniatus.a.um, por bien acondicionado
Ingentus.a.um, por cosa no engendrada
Ingenitus.a.um, por cosa dentro nacida.
Ingenero.as.aui, por engendrar dentro.a.i.
Ingeneratio.onis, por aquel engendrar
Ingenuus.a.um, por cosa libre
Ingenuitas.atis, por la libertad
Ingenue. aduerbium, por liberalmente
Ingeniculo.as.aui, por arrodillar.n.v.
Ingens.tis, por cosa mui grande
Ingero.is.ingessi, por meter adentro.a.i.
Ingestus.us, por aquel meter
Ingestabilis.e, por cosa no traible encima
Inglorius.a.um, por cosa no gloriosa
Ingluuies.ei, por la garganta
Ingluuies.ei, por la gargantez
Ingrandesco.is, por hazerse grande.n.v.
Ingratus.a.um, por cosa desagradecida
Ingratitudo, por el desagradecimiento
Ingrate. aduerbium, por desagradecidamente
Ingratis. aduerbium, por contra voluntad
Ingrauesco.is, por se hazer pesado.n.v.
Ingrauo.as.aui, por hazer pesado.a.i.
Ingrauescentia.ae, por aquella pesadumbre
Ingredior.eris, por entrar.d.v.
Ingressio.onis, por la entrada
Ingressus.us, por aquello mesmo
Ingredior.eris, por andar.d.iii.
Ingressus.us, por aquel andar
Ingruo.is.um, por discordar.n.v.
Ingruentia.ae, por la disconveniencia
Ingruo.is.um, por hazer impetu.n.v.
Inguen.ignis, por la ingle
Inguen.inis, por el miembro genital
Ingustatus.a.um, por cosa noigustada
Inhabito.as.aui, por morar en lugar.a.i.
Inhabitator.oris, por morador assi
Inhabitatio.onis, por aquel morar
Inhabitabilis.e, lo que no se puede morar
Inbaereo. uel inhaeresco, por allegarse.n.v.
Inhaerentia.ae, por aquel allegamiento
Inhibeo.es.inhibui, por vedar.a.iii.
Inbibitio.onis, por aquel vedar
Inhio.as.aui, por mucho desear.n.ii.
Inhonestus.a.um, por cosa desonesta
Inhonesto. aduerbium, por deson estamente
Inhonestus.a.um, por cosa fea
Inhoneste. aduerbium, por feamente
Inhonesto.as.aui, por denostar.a.i.
Inhonesto.as.aui, por afear.a.i.
Inbonoro.as.aui, por desonrar.a.i.
Inhonorus.a.um, por cosa sin onra
Inhonoratus.a.um, por aquello mesmo
Inhorreo. uel inborresco, por espeluzarse.n.v
Inhospitalis.e, por el no acogedor en posada
Inhospitalitas.atis, por aquel no acogimiento
Inhospitaliter. aduerbium, por no acogendo
Inbumanus.a.um, por cosa inumana
Inhumanitas.atis, por la inhumanidad.
Inbumaniter. aduerbium, por inumanamente
Inhumatus.a.um, por cosa no enterrada
Inibi. aduerbium loci, por ai en esse lugar
Iniectio.onis, por echamiento en algo
Iniectus.us, por aquello mesmo
Iniicio.is.inieci, por echar en algo.a.i.
Inimicus.a.um, por cosa enemiga
Inimicicie.arum, por el enemistad
Inunicicia.ae, por aquello mesmo.pr.
Inimiciter. aduerbium, por enemigamente
Inimico.as.aui, por enemistar.a.i.
Iniquus.a.um, por cosa no igual.
Iniquitas.atis, por la no igualdad
Inique. aduerbium, por no igualmente.
Iniquo.as.aui, por desigualar.pr.
Inirascencia.ae, por la no ira ni saña
Initium.ii, por el comienzo notable
Initia.orum, por la orden sacra
Initio.as.aui, por consagrar a orden sacra.a.i.
Initiatio.onis, por aquella consagracion.
Initus.us, por el coito de macho y hembra
Iniuges.e, por cosa no domada.
Iniungo.is.xi, por añadir encima.a.i.
Iniuratus.a.um, por cosa no juramentada
Iniuria.ae, por la injuria o injusticia
Iniurius.a.um, por cosa que injuria
Iniuriosus.a.um, por aquello mesmo.ra.
Iniussus.a.um, por cosa no mandada
Iniussus.us, por el no mandado
Iniustus.a.um, por cosa no justa
Iniusticia.ae, por la no justicia
Iniuste. aduerbium, por no justamente
In manu mea, por en mi poder
In medium, por en comun
Inmentem uenit, por a la memoria viene
Innatus.a.um, por cosa dentro nacida
Innecto.is.innexui, por enlazir.a.i.
Innexus.a.um, participium ab innecto.
Innexio.onis, por aquel enlizamiento
Innitor.eris.innixus, por estribar.n.v.
Innocens.tis, por cosa que no empece
Innocentia.ae, por aquel no empecer
Innocenter. aduerbium, por innocentemente
Innocuus.a.um, por cosa que no empece
Innoxius.a.um, por aquello mesmo
Innotesco.is.innotui, por ser conocido.n.v
Innotitia.ae, por el no conocimiento
Innouo.as.aui, por renovar.a.i.
Innouatio.onis, por la renovacion
Innuba.ae, por la muger no casada
Innumerum, por en orden y medida
Innumerus.a.um, por cosa sin cuento
Innumerabilis.e, por aquello mesmo
Innutrio.is.innutriui, por criar.a.i.
Innuo.is, por ojear haziendo señas.n.ii.
Innupta.ae, por muger no casada
Ino.inus, hija fue de cadmo y ermiona
Inous.a.um, por cosa de aquesta
Inobediens.tis, por cosa desobediente
Inobedientia.ae, por la desobediencia
Inobrutus.a.um, por cosa no sumida
Inobseruabilis.e, lo que no se guarde
Inocciduus.a.um, por lo que no cae
Inoculo.as.aui, por enxerir de escudete.a.i.
Inoculatio.onis, por aquel enxerimiento
Inoculator.oris, por aquel enxeridor
Inodorus.a.um, por cosa que no uele
Inoleo. uel inolesco.is, por crecer.n.v.
Inominabilis.e, por cosa de mal aguero
Inopinus.a.um, por cosa no pensada
Inopinabilis.e, por aquello mesmo
Inopinatus.a.um, por aquello mesmo
Inops.pis, por cosa pobre y menguada
Inopia.ae, por aquella pobreza y mengua
Inordinatus.a.um, por cosa desordenada
Inordinate. aduerbi, por desordenadamente
Inornatus.a.um, por cosa no afeitada
Inornate. aduerbium, por no afeitadamente
Inorus.a.um, por cosa sin boca
Inquies.etis, por cosa sin holgura
Inquietus.a.um, por aquello mesmo
Inquieto.as.aui, por molestar.a.i.
Inquietatio.onis, por aquella molestia
Inquietudo.inis, por lo mesmo
Inquino.as.aui, por ensuziar.a.i.
Inquinatio.onis, por el ensuziamiento
Inquinamentum.i, por aquello mesmo
Inquio.inquam, por dezir
Inquiro.is.inquisiui, por buscar.a.i.
Inquisitio.onis, por la busca
Inrestinctus.a.um, por cosa no apagada
Insalubris.e, por cosa no saludable
Insalubriter, por no saludablemente
Insanabilis.e, por lo que no puede sanar
Insanus.a.um, por cosa grande.po.
Insanus.a.um, por cosa loca
Insane. aduerbium, por locamente
Insania.ae, por la locura
Insanitas.atis, por aquello mesmo
Insaniter. aduerbium, por locamente
Insanio.is.insa niui, por en loquecer.n.v.
Insana herba, por el veleño ierva
Insatiabilis.e, lo que no se puede hartar
Insatiabiliter. aduerbium, no hartandose
Inscendo.is.inscendi, por subir.a.i.
Inscicia.ae, por la no sabiduria
Inscius.a.um, por cosa no sabidora
Inscienter. aduerbium, por no sabiamente
Inscribo.is.inscripsi, por intitular.a.i.
Inscriptio.onis, por el titulo
Inscrutabilis.e, lo que no se escudruña
Insculpo.is.insculpsi, por esculpir.a.i.
Insectio.onis, por la cortadura
Insector.aris, por perseguir enemigo
Insectator.oris, por aquel perseguidor
Insectatio.onis, por aquella persecucion
Insectanter. aduerbium, por persiguiendo
Insecabilis.e, por cosa no cortable
Insequor.eris, por seguir mucho.d.iii.
Insequutio.onis, por aquel seguimiento
Insequenter. aduerbium, por no siguiendose.
Inseneo. uel insenesco, por envejecerse.n.v.
Insensatus.a.um, por cosa sin seso
Insepultus.a.um, por no enterrado
Inseruio.is.iui, por dar obra a algo
Insero.is.inseui.insitus, por enxerir.a.i.
Insero.is.inserui, por meter dentro.a.i.
Insertus.a.um, participium ab inserui
Insibilo.as.aui, por silvar mucho.n.v.
Insideo.es.insedi, por estar en celada.n.ii
Inuido.is.insidi, por ir a lo hondo.n.v.
Insidior.aris, por assechar.d.ii.
Insidio.as.aui, por aquello mesmo.pr.
Insidiator.oris, por el assechador
Insidiae.arum, por las assechanzas
Insidiosus.a.um, por cosa assechadora
Insignis.e, por cosa señalada
Insignio.is.iui, por señalar.acti.i.
Insignia.orum, por las insignias
Insigniter. aduerbium, por señaladamente.
Insilio.is.insilui, por saltar en algo.n.v.
Insimulo.as.aui, por acusar falso.a.i.
Insimulatio.onis, por la acusacion falsa
Insinuo.as.aui, por meter en el seno.a.i.
Insinuatio.onis, por aquel encubrir
Insyncerus.a.um, por cosa no limpia
Insipidus.a.um, por cosa dessabrida
Insipide. aduerbium, por dessabridamente
Insipiens.tis, por cosa no sabia
Insipientia.ae, por aquel no saber
Insipienter. aduerbium, por no sabiamente
Insisto.is.institi, por estar en lugar.n.v.
Insisto uiam, por appressurar el camino
Insitia.ae, por la longaniza o salcicia
Insitus.a.um, por cosa enxerida
Insitio.onis, por el enxerimiento
Insitiuus.a.um, por cosa enxerida
Insiticius.a.um, por aquello mesmo
Insociabilis.e, por cosa no acompañable
Insocialis.e, por aquello mesmo
Insolens.tis, por cosa sobervia
Insolentia.ae, por aquella sobervia
Insolenter. aduerbium, por soberviamente
Insolens.tis, por cosa no acostumbrada.
Insolentia.ae, por la descostumbre.
